mask_method,asym_masked_token_ratio,sym_masked_token_ratio,sym_masked_atom_ratio
atom,1.0,1.0,0.46509803921568627
all,1.0,1.0,0.4902597402597403
token,0.26875,0.26875,0.13043478260869568
token,0.790625,0.790625,0.3430283360379478
token,0.6796875,0.9171875,0.4255390272438576
entity,0.921875,0.921875,0.43252673044456946
atom,1.0,1.0,0.40959894806048647
atom,1.0,1.0,0.4546021840873635
atom,1.0,1.0,0.4402503027856278
token,0.640625,0.790625,0.3856095679012346
atom,1.0,1.0,0.3817899637868598
token,0.9265625,0.9265625,0.4183406113537118
atom,1.0,1.0,0.3728613569321534
token,0.28515625,0.671875,0.3804713804713805
atom,1.0,1.0,0.42447058823529416
token,0.2755905511811024,0.2755905511811024,0.1875070597537558
entity,0.33125,0.33125,0.11418072945019053
token,0.034375,0.034375,0.014617006324666226
entity,0.045454545454545456,0.045454545454545456,0.0
entity,0.08304498269896193,0.08304498269896193,0.08551266085512665
entity,0.2515625,0.2515625,0.08028455284552849
atom,1.0,1.0,0.45336873547958845
atom,1.0,1.0,0.42331393358438896
token,0.7081218274111675,0.7081218274111675,0.32607398568019097
token,0.6054888507718696,0.6054888507718696,0.3390067865991597
atom,1.0,1.0,0.4423864940173742
all,1.0,1.0,0.4813688212927757
token,0.33226837060702874,0.7028753993610224,0.3584905660377359
token,0.5018181818181818,0.5018181818181818,0.2797253342970727
all,1.0,1.0,0.48272378258233983
entity,0.02459016393442623,0.02459016393442623,0.028585632612478262
atom,1.0,1.0,0.35582822085889576
token,0.5578125,0.5578125,0.27032359905288084
atom,1.0,1.0,0.3949898785425101
all,1.0,1.0,0.4908512330946698
atom,1.0,1.0,0.44565217391304346
entity,0.05263157894736842,0.05263157894736842,0.06849611063094208
atom,0.9788961038961039,0.9788961038961039,0.41573770491803275
all,1.0,1.0,0.46777546777546775
all,1.0,1.0,0.46421096693177066
token,0.68125,0.68125,0.33516160626836433
entity,0.090625,0.090625,0.02552600662180926
all,1.0,1.0,0.49567034935801735
entity,0.0846774193548387,0.0846774193548387,0.08725445408862498
entity,0.45,0.45,0.1536691692903851
atom,1.0,1.0,0.4670098268600842
all,1.0,1.0,0.5036639857015193
entity,0.6703125,0.6703125,0.3536275243081526
all,1.0,1.0,0.47900712965407977
entity,0.9839228295819936,0.9839228295819936,0.47612958226768964
entity,0.9288793103448276,0.9288793103448276,0.43859229111802733
atom,1.0,1.0,0.4343598055105349
entity,0.978125,0.978125,0.43692952266945984
all,1.0,1.0,0.47734627831715215
atom,1.0,1.0,0.454791037660893
token,0.7766497461928934,0.7766497461928934,0.39475253428741797
atom,1.0,1.0,0.4503885236102809
entity,0.5109375,0.5109375,0.3076535115370067
entity,0.584375,0.584375,0.2661182151479925
atom,1.0,1.0,0.4650630011454754
token,0.9451219512195121,0.9471544715447154,0.4312808521693946
atom,1.0,1.0,0.44669057711118354
atom,1.0,1.0,0.2948717948717948
entity,0.08086785009861933,0.08086785009861933,0.027293995321029385
token,0.9265625,0.9265625,0.42498586772187674
entity,0.9593908629441624,0.9593908629441624,0.459114139693356
atom,1.0,1.0,0.36042944785276076
atom,0.9379310344827586,0.9379310344827586,0.4599941809717777
entity,0.99375,0.99375,0.4744224422442245
entity,0.8816793893129771,0.8816793893129771,0.48875802997858675
entity,0.2441860465116279,0.2441860465116279,0.19132369299221352
all,1.0,1.0,0.49921752738654146
entity,0.978125,0.978125,0.445095168374817
entity,0.378125,0.378125,0.1273937253836751
entity,0.04462809917355372,0.04462809917355372,0.0
token,0.7400662251655629,1.0,0.47679324894514763
atom,1.0,1.0,0.41909005628517826
entity,0.0203125,0.0203125,0.0
atom,1.0,1.0,0.4235629841011007
atom,1.0,1.0,0.3792147806004619
entity,0.112,0.112,0.3349514563106796
token,0.5210727969348659,0.5210727969348659,0.30581613508442773
token,0.5648854961832062,0.5648854961832062,0.26363636363636367
token,0.3921875,0.6625,0.34110849561309653
token,0.48484848484848486,0.5227272727272727,0.35351270553064273
all,1.0,1.0,0.476990185387132
atom,1.0,1.0,0.46975088967971534
all,1.0,1.0,0.40959894806048647
entity,0.04741379310344827,0.04741379310344827,0.049557098395977994
token,0.8356807511737089,0.9937402190923318,0.45881609437539495
token,0.3045356371490281,0.3045356371490281,0.15441176470588236
atom,1.0,1.0,0.4087546239210851
entity,0.0671875,0.0671875,0.0
token,0.6166666666666667,0.6666666666666666,0.47113163972286376
entity,0.646875,0.646875,0.34921190893169873
entity,0.9609375,0.9609375,0.4645239539114615
all,0.975,0.975,0.508174118573961
atom,1.0,1.0,0.4423433772201113
entity,0.6375,0.6375,0.33787375415282395
atom,1.0,1.0,0.34732998630762213
atom,1.0,1.0,0.4650630011454754
token,0.7953125,0.8125,0.3222081619740589
entity,0.9950819672131147,0.9950819672131147,0.49118607181719265
atom,1.0,1.0,0.44141088689163976
atom,1.0,1.0,0.42981243830207305
atom,1.0,1.0,0.44452480833212793
atom,1.0,1.0,0.3849270664505673
atom,0.9538461538461539,0.9538461538461539,0.4492325855962219
token,0.346875,0.703125,0.34804413239719156
atom,1.0,1.0,0.32990069878631845
token,0.5046875,0.5046875,0.2875439968713336
atom,1.0,1.0,0.4316951721151765
token,0.2803738317757009,0.5327102803738317,0.0
atom,1.0,1.0,0.3307204180664427
all,0.95625,0.95625,0.5008064516129032
token,0.3710843373493976,0.3710843373493976,0.18379505510872807
atom,1.0,1.0,0.37936507936507935
all,1.0,1.0,0.49682107175295187
token,0.523972602739726,0.523972602739726,0.272231066636343
atom,1.0,1.0,0.37373991935483875
atom,1.0,1.0,0.44481259059846756
entity,0.034552845528455285,0.034552845528455285,0.04234866199012732
atom,1.0,1.0,0.4487497184050462
atom,1.0,1.0,0.35765317168218225
token,0.9156414762741653,0.9156414762741653,0.448021722265322
token,0.8591836734693877,0.8591836734693877,0.4081987577639752
entity,0.13043478260869565,0.13043478260869565,0.0
entity,0.7150837988826816,0.7150837988826816,0.3627118644067797
entity,0.026168224299065422,0.026168224299065422,0.022683858643744004
entity,0.8046875,0.8046875,0.4268278371083206
all,1.0,1.0,0.46777546777546775
atom,1.0,1.0,0.37815597531325973
atom,1.0,1.0,0.4019349164467898
entity,0.259375,0.259375,0.12958088681919422
entity,0.1859375,0.1859375,0.08524651863003385
all,1.0,1.0,0.4652094717668488
entity,0.5151515151515151,0.5151515151515151,0.29034635224760497
entity,0.0140625,0.0140625,0.0
entity,0.001607717041800643,0.001607717041800643,0.0
token,0.7850467289719626,0.7850467289719626,0.3885670142912321
atom,1.0,1.0,0.43870226815963254
atom,1.0,1.0,0.376545842217484
entity,0.0078125,0.0078125,0.008960915157292693
entity,0.878125,0.878125,0.48253615127919913
entity,0.9796875,0.9796875,0.4943842759727236
all,1.0,1.0,0.44064227428270597
token,0.80625,0.80625,0.42407444070481093
entity,0.9515625,0.9515625,0.4618289279264488
atom,0.971875,0.971875,0.46020488573680063
atom,0.914179104477612,0.914179104477612,0.4095435684647303
entity,0.9073634204275535,0.9073634204275535,0.44243859129920093
entity,0.9453125,0.9453125,0.44147339699863575
atom,1.0,1.0,0.39472374315579895
atom,1.0,1.0,0.4646288209606987
atom,0.676923076923077,0.676923076923077,0.3791946308724832
entity,0.9948186528497409,0.9948186528497409,0.48689138576779023
entity,0.815625,0.815625,0.41174683544303803
token,0.225,0.2421875,0.109375
token,0.6060606060606061,0.6730462519936204,0.34216772151898733
atom,1.0,1.0,0.4736842105263158
entity,0.9796875,0.9796875,0.4582215408202377
entity,0.13333333333333333,0.13333333333333333,0.12378640776699024
token,0.56,0.56,0.2757499096494398
token,0.678125,0.709375,0.32011038289065197
token,0.5172955974842768,0.9072327044025157,0.4785194976867151
atom,1.0,1.0,0.38467317806160783
token,0.865625,0.865625,0.40317204918974825
entity,0.04741379310344827,0.04741379310344827,0.049557098395977994
atom,1.0,1.0,0.3944801826105001
token,0.1388235294117647,0.1388235294117647,0.06829573934837097
token,0.1234375,0.1234375,0.07187311784782169
atom,1.0,1.0,0.46601941747572817
atom,1.0,1.0,0.4565217391304348
all,0.676923076923077,0.676923076923077,0.3791946308724832
all,1.0,1.0,0.4966105950288727
all,0.9478458049886621,0.9478458049886621,0.485994802194629
atom,1.0,1.0,0.44404332129963897
entity,0.9433962264150944,0.9433962264150944,0.4234581497797357
entity,0.8453125,0.8453125,0.41286530341915717
entity,0.63125,0.63125,0.3370113063615311
atom,1.0,1.0,0.344161545215101
entity,0.965625,0.965625,0.45794060110261425
entity,0.9604743083003953,0.9604743083003953,0.48206388206388207
atom,1.0,1.0,0.45766871165644174
atom,1.0,1.0,0.44980879541108987
token,0.901453957996769,0.9579967689822294,0.43024585477415667
entity,0.4504347826086956,0.4504347826086956,0.2216654736339776
atom,1.0,1.0,0.46102883865939204
atom,1.0,1.0,0.4116709818761203
atom,1.0,1.0,0.4541422742593578
all,1.0,1.0,0.4986290638464551
atom,1.0,1.0,0.40712945590994376
entity,0.02926829268292683,0.02926829268292683,0.17629179331306988
all,1.0,1.0,0.4386803015600508
token,0.6987654320987654,0.8444444444444444,0.42604943114947036
atom,1.0,1.0,0.44127898166388846
all,1.0,1.0,0.4333198216457236
all,1.0,1.0,0.45749704840613936
all,1.0,1.0,0.4863530778164924
atom,1.0,1.0,0.3520561685055166
all,1.0,1.0,0.48325178773052313
entity,0.0515625,0.0515625,0.054280155642023376
atom,1.0,1.0,0.4396833591464464
atom,1.0,1.0,0.4243337195828505
atom,1.0,1.0,0.41882920941460466
atom,1.0,1.0,0.43126308443824146
atom,1.0,1.0,0.3711340206185567
entity,0.915625,0.915625,0.4599436908113642
atom,1.0,1.0,0.4263754045307443
all,1.0,1.0,0.47856267864434465
token,0.4609375,0.4609375,0.24091627172195895
token,0.6984375,0.6984375,0.2970412234042553
all,1.0,1.0,0.47615624251138267
token,0.25,0.42857142857142855,0.40173410404624277
entity,0.5109375,0.5109375,0.25479545068748943
atom,1.0,1.0,0.3952601922439509
token,0.7625,0.9546875,0.457998825141962
entity,0.2734375,0.2734375,0.0615666249156952
token,0.8109375,0.8109375,0.418013856812933
entity,0.23255813953488372,0.23255813953488372,0.12281926029309143
token,0.37018425460636517,0.542713567839196,0.29542302357836336
entity,0.6389776357827476,0.6389776357827476,0.3497177798682972
atom,0.7789473684210526,0.7789473684210526,0.4224326292789512
token,0.9403747870528109,1.0,0.49023013460703435
entity,0.8171875,0.8171875,0.3639455782312925
all,1.0,1.0,0.44489508023276314
token,0.9296875,0.9984375,0.4946025515210991
atom,0.9284578696343402,0.9284578696343402,0.4382364892320195
atom,1.0,1.0,0.32384488448844884
token,0.7264957264957265,0.8888888888888888,0.4115368058544985
token,0.19451371571072318,0.19451371571072318,0.08543936934848129
token,0.3375,0.3375,0.17741935483870963
token,0.8633093525179856,0.8776978417266187,0.34915014164305946
all,1.0,1.0,0.48874388254486134
token,0.9029850746268657,0.9029850746268657,0.48079785650491214
atom,1.0,1.0,0.45505136986301364
token,0.2390625,0.478125,0.23827629911280102
atom,1.0,1.0,0.4525125628140704
entity,0.9839228295819936,0.9839228295819936,0.47612958226768964
entity,0.1183206106870229,0.1183206106870229,0.0
atom,0.6515151515151515,0.6515151515151515,0.41629297458893877
all,1.0,1.0,0.48363095238095233
token,0.7077922077922078,0.7077922077922078,0.3657337367624811
token,0.8851851851851852,0.8851851851851852,0.4355828220858896
entity,0.7777777777777778,0.7777777777777778,0.45590994371482174
entity,0.13176470588235295,0.13176470588235295,0.04170390229371468
atom,1.0,1.0,0.4311111111111111
atom,1.0,1.0,0.4147820004663092
token,0.6703470031545742,0.6703470031545742,0.31539851435454724
atom,1.0,1.0,0.42515274949083504
atom,0.9593908629441624,0.9593908629441624,0.44999999999999996
token,0.2193211488250653,0.2193211488250653,0.11262798634812288
entity,0.9257142857142857,0.9257142857142857,0.4547960308710033
token,0.9109375,0.9109375,0.4280701754385965
entity,0.5283911671924291,0.5283911671924291,0.25444126074498563
atom,1.0,1.0,0.4439902676399027
atom,1.0,1.0,0.37209302325581395
token,0.8985507246376812,1.0,0.46036585365853655
entity,0.6703125,0.6703125,0.30743772861870755
entity,0.9671875,0.9671875,0.4436941410129096
atom,1.0,1.0,0.4723212610245825
all,1.0,1.0,0.4961948249619482
atom,1.0,1.0,0.4095219280916633
atom,1.0,1.0,0.42025635637739023
atom,0.9564164648910412,0.9564164648910412,0.44907683144729005
atom,1.0,1.0,0.40234375
entity,0.0875,0.0875,0.08841059602649004
entity,0.7777777777777778,0.7777777777777778,0.45590994371482174
atom,1.0,1.0,0.4581673306772909
entity,0.3921875,0.3921875,0.18931475029036005
token,0.709375,0.709375,0.32921716594252615
entity,0.859375,0.859375,0.4170625494853524
entity,0.9920318725099602,0.9920318725099602,0.49475262368815587
token,0.8178137651821862,0.9959514170040485,0.49377777777777776
entity,0.026490066225165563,0.026490066225165563,0.03372189841798501
entity,0.59375,0.59375,0.2676056338028169
atom,0.9671875,0.9671875,0.45307830245068736
atom,1.0,1.0,0.3047874535699546
token,0.815625,1.0,0.4771241830065359
atom,0.9685863874345549,0.9685863874345549,0.46025602857993453
entity,0.009389671361502348,0.009389671361502348,0.0
token,0.8712715855572999,0.967032967032967,0.4496124031007752
token,0.5795644891122278,0.7788944723618091,0.3881906568650699
atom,1.0,1.0,0.3870967741935484
entity,0.0703125,0.0703125,0.035790702198015945
entity,0.05154639175257732,0.05154639175257732,0.0
token,0.5484375,0.5484375,0.24532627865961198
token,0.8693693693693694,1.0,0.5011235955056179
token,0.3640625,0.6453125,0.3727364185110664
token,0.4381443298969072,0.5824742268041238,0.32298301486199577
all,1.0,1.0,0.48076175670423626
all,1.0,1.0,0.4403963858933255
entity,0.990625,0.990625,0.46975385899040467
atom,1.0,1.0,0.46509803921568627
token,0.29431438127090304,0.43478260869565216,0.17757398916215095
entity,0.10677618069815195,0.10677618069815195,0.05174644243208282
atom,1.0,1.0,0.4405186858017047
entity,0.9859375,0.9859375,0.48152359295054004
token,0.925,0.925,0.4501201923076923
all,1.0,1.0,0.5032847300112162
atom,1.0,1.0,0.39707149009474596
token,0.7859375,0.94375,0.47834456207892206
all,1.0,1.0,0.477914740626605
atom,1.0,1.0,0.4619793656858999
entity,0.7897727272727273,0.7897727272727273,0.29625610417797066
token,0.648936170212766,0.776595744680851,0.37777777777777777
atom,1.0,1.0,0.4426966292134832
token,0.8125,1.0,0.46031746031746035
atom,1.0,1.0,0.45567945567945567
entity,0.03125,0.03125,0.040947867298578244
entity,0.815625,0.815625,0.42081350064906964
atom,0.9593908629441624,0.9593908629441624,0.427027027027027
token,0.8494623655913979,0.8494623655913979,0.37326732673267327
atom,1.0,1.0,0.4241941902109033
entity,0.9857594936708861,0.9857594936708861,0.46122361051271
entity,0.08125,0.08125,0.02669381291709083
entity,0.34375,0.34375,0.40234375
entity,0.9146341463414634,0.9146341463414634,0.45933406113537123
entity,0.8018867924528302,0.8018867924528302,0.42440912795436025
entity,0.9983552631578947,0.9983552631578947,0.5071283095723014
entity,0.003125,0.003125,0.000656838417749217
entity,0.0109375,0.0109375,0.012718600953895098
entity,0.010245901639344262,0.010245901639344262,0.011682823763360717
token,0.603125,0.8859375,0.39294926913155637
all,0.9828125,0.9828125,0.49834146341463414
token,0.8942148760330578,0.9338842975206612,0.44183198628459464
token,0.446875,0.7625,0.3698744769874477
token,0.890625,0.959375,0.4743752647183397
token,0.5644599303135889,0.5644599303135889,0.3256552819698173
all,1.0,1.0,0.4925643815741748
token,0.3,0.59375,0.289795151287352
token,0.896875,0.896875,0.4201666383268152
entity,0.5234375,0.5234375,0.26976208749040675
entity,0.4324786324786325,0.4324786324786325,0.24122340425531918
atom,1.0,1.0,0.22261705685618727
entity,0.78125,0.78125,0.3843530591775326
atom,1.0,1.0,0.34349793429077313
atom,1.0,1.0,0.45962732919254656
entity,0.7921875,0.7921875,0.39880723355136594
all,1.0,1.0,0.5220282626766417
atom,1.0,1.0,0.4227557411273486
atom,1.0,1.0,0.4392238614496472
entity,0.2801418439716312,0.2801418439716312,0.08612836438923399
token,0.48125,0.7578125,0.3184357541899442
entity,0.7870967741935484,0.7870967741935484,0.4662885948330183
token,0.8115449915110357,0.8115449915110357,0.40984393757503
atom,1.0,1.0,0.4220475785896347
entity,0.7777777777777778,0.7777777777777778,0.45590994371482174
token,0.6617647058823529,0.6617647058823529,0.30641200545702596
atom,1.0,1.0,0.4698679931126841
entity,0.840625,0.840625,0.427992277992278
atom,1.0,1.0,0.44532786184491746
token,0.692429022082019,0.692429022082019,0.32354715463502914
atom,0.8296875,0.8296875,0.4359756097560976
atom,0.9097744360902256,0.9097744360902256,0.36828644501278773
token,0.4788135593220339,0.902542372881356,0.4041714947856315
all,1.0,1.0,0.4998052201012856
all,1.0,1.0,0.37209302325581395
atom,0.9376443418013857,0.9376443418013857,0.4567685589519651
entity,0.004048582995951417,0.004048582995951417,0.0
entity,0.053125,0.053125,0.0
entity,0.965625,0.965625,0.49012421095499903
token,0.6713615023474179,0.8826291079812206,0.40781507980187126
entity,0.2234375,0.2234375,0.0742813533452048
token,0.2328125,0.465625,0.2309197651663405
atom,1.0,1.0,0.42320028510334995
all,1.0,1.0,0.4444444444444444
entity,0.1676829268292683,0.1676829268292683,0.10601209533973677
atom,1.0,1.0,0.4413675577803813
token,0.610410094637224,0.9242902208201893,0.4554494828957836
all,1.0,1.0,0.49872723712551403
atom,1.0,1.0,0.3640522875816994
token,0.5822784810126582,0.5822784810126582,0.269694819020582
all,1.0,1.0,0.4950933230710025
token,0.090625,0.628125,0.3187815289095848
token,0.346072186836518,0.6114649681528662,0.42025635637739023
atom,1.0,1.0,0.44421614957879596
entity,0.0546875,0.0546875,0.042210440456770026
atom,1.0,1.0,0.38472762645914393
token,0.4775641025641026,0.4775641025641026,0.24144749851690728
atom,1.0,1.0,0.44927758991699973
atom,1.0,1.0,0.44436405729995654
token,0.4390625,0.9890625,0.4496587030716723
token,0.8890625,0.9,0.4393568682278923
token,0.715625,1.0,0.46921003524777105
atom,1.0,1.0,0.46485061511423553
token,0.7516556291390728,1.0,0.485445205479452
entity,0.409375,0.409375,0.19486081370449682
all,1.0,1.0,0.4914580850218514
entity,0.996875,0.996875,0.493191019506809
entity,0.12126537785588752,0.12126537785588752,0.0
entity,0.1796875,0.1796875,0.08188585607940446
atom,1.0,1.0,0.36764705882352944
entity,0.0026246719160104987,0.0026246719160104987,0.0
atom,1.0,1.0,0.4605714285714285
token,0.325,0.8,0.35922330097087374
entity,0.9578125,0.9578125,0.46820925553319914
all,1.0,1.0,0.49276798097879926
entity,0.6204013377926422,0.6204013377926422,0.4161833747583541
token,0.85625,0.85625,0.4242070116861436
atom,1.0,1.0,0.3925125434195291
entity,0.05263157894736842,0.05263157894736842,0.0706482155863074
token,0.4804088586030664,0.555366269165247,0.27924850555081127
atom,1.0,1.0,0.3867138692211578
all,1.0,1.0,0.4985324947589098
atom,0.9637681159420289,0.9637681159420289,0.41013824884792627
token,0.534375,0.534375,0.321900033848584
atom,1.0,1.0,0.45579041381363505
token,0.61875,0.790625,0.36146866427516355
all,1.0,1.0,0.4508421464943204
all,0.42857142857142855,0.42857142857142855,0.40173410404624277
atom,1.0,1.0,0.44021483086780366
token,0.8671875,0.953125,0.45826612903225805
atom,0.9299065420560748,0.9299065420560748,0.4495249406175772
atom,1.0,1.0,0.46601941747572817
atom,1.0,1.0,0.434961017644645
atom,0.25925925925925924,0.25925925925925924,0.39181286549707606
atom,1.0,1.0,0.3178845075686787
all,1.0,1.0,0.49424288507495107
token,0.5484375,0.5484375,0.2571161194728223
entity,0.21176470588235294,0.21176470588235294,0.0
entity,0.0671875,0.0671875,0.061750998668442025
token,0.15645161290322582,0.36451612903225805,0.1487334417848013
atom,1.0,1.0,0.29958582604693973
atom,1.0,1.0,0.4643928035982009
token,0.8281505728314239,0.9034369885433715,0.48147301006404386
atom,1.0,1.0,0.42511094674556216
atom,1.0,1.0,0.42838874680306904
atom,1.0,1.0,0.2787655834866135
token,0.51875,0.625,0.2928555124400821
atom,1.0,1.0,0.3840271877655055
all,1.0,1.0,0.4428606337053026
atom,1.0,1.0,0.41720036596523336
all,1.0,1.0,0.4539571926331508
all,1.0,1.0,0.5040231070765422
entity,0.225,0.225,0.11415168100078188
token,0.1125,0.1125,0.055740922473012766
token,0.4375,0.7296875,0.27061279260474136
atom,1.0,1.0,0.40778210116731517
token,0.825426944971537,0.855787476280835,0.44350823439295284
token,0.946875,0.9546875,0.47065916398713825
atom,1.0,1.0,0.4769312356372636
entity,0.9966499162479062,0.9966499162479062,0.4981388219837968
entity,0.915625,0.915625,0.4846354689696726
atom,1.0,1.0,0.43743296388988206
entity,0.003125,0.003125,0.0
entity,0.027287319422150885,0.027287319422150885,0.0
token,0.6859375,0.7859375,0.3884978885984315
atom,0.9842022116903634,0.9842022116903634,0.3953049109552078
entity,0.5625,0.5625,0.26773455377574373
token,0.746875,0.93125,0.4242939052877469
atom,1.0,1.0,0.36908631274828463
entity,0.013245033112582781,0.013245033112582781,0.0
token,0.7753743760399334,0.8469217970049917,0.4757329391475733
entity,0.6138933764135702,0.6138933764135702,0.32855464159811987
entity,0.050314465408805034,0.050314465408805034,0.0
atom,0.6923076923076923,0.6923076923076923,0.45934530095036963
token,0.8639455782312925,0.9682539682539683,0.42031954117165093
atom,1.0,1.0,0.4362724613455913
all,1.0,1.0,0.48981510498276404
token,0.6328125,0.6328125,0.3187975505659677
atom,1.0,1.0,0.3579290664492458
entity,0.9204152249134948,0.9204152249134948,0.4844333748443338
token,0.746875,0.8421875,0.36754855994641666
atom,1.0,1.0,0.458395403277293
entity,0.006578947368421052,0.006578947368421052,0.0
atom,1.0,1.0,0.4700639410966867
token,0.6609375,0.8359375,0.38743123148539993
entity,0.1439873417721519,0.1439873417721519,0.03568464730290455
atom,1.0,1.0,0.445442123755612
atom,0.9299065420560748,0.9299065420560748,0.46229216152019004
token,0.6125,0.9984375,0.5048972536969465
atom,1.0,1.0,0.41911330049261086
all,1.0,1.0,0.48978805394990366
atom,1.0,1.0,0.4416212196331185
entity,0.5578947368421052,0.5578947368421052,0.460093896713615
token,0.6,1.0,0.4513501928846978
atom,0.9540983606557377,0.9540983606557377,0.4073992024811697
entity,0.05714285714285714,0.05714285714285714,0.03948605452836107
atom,1.0,1.0,0.4632183908045977
token,0.425,0.5515625,0.29833333333333334
atom,0.96875,0.96875,0.4424761146496815
token,0.5894206549118388,0.8110831234256927,0.3906309029089535
atom,1.0,1.0,0.3729040912139504
token,0.26877470355731226,0.26877470355731226,0.1267813267813268
atom,1.0,1.0,0.46509803921568627
all,1.0,1.0,0.495631214221151
atom,1.0,1.0,0.46509803921568627
entity,0.4230769230769231,0.4230769230769231,0.19458128078817738
all,1.0,1.0,0.49376017362995117
atom,0.9683377308707124,0.9683377308707124,0.4567938021454112
all,1.0,1.0,0.44641439534268323
atom,0.9379310344827586,0.9379310344827586,0.4515565900494617
token,0.9476635514018692,0.9476635514018692,0.46370582617000955
atom,1.0,1.0,0.4138641043239534
all,1.0,1.0,0.4664612467409339
all,1.0,1.0,0.4933909506863243
entity,0.221875,0.221875,0.10276442307692313
token,0.83125,0.83125,0.3785934291581109
all,1.0,1.0,0.49787127473077886
atom,1.0,1.0,0.44261501210653753
atom,1.0,1.0,0.4393134764873393
token,0.4513888888888889,0.6336805555555556,0.18172268907563027
entity,0.465625,0.465625,0.17702819155484428
token,0.478125,0.478125,0.2122552574329224
atom,1.0,1.0,0.40234375
atom,1.0,1.0,0.464154558518282
entity,0.4796875,0.4796875,0.1597523219814242
token,0.36764705882352944,0.5784313725490197,0.3001419110690634
all,1.0,1.0,0.4474956664537907
token,0.521505376344086,1.0,0.46509803921568627
token,0.278125,0.278125,0.1233125272173029
token,0.6366612111292962,0.6366612111292962,0.32368148914167527
token,0.3453125,0.3453125,0.15739221244219004
atom,1.0,1.0,0.4385171790235082
token,0.7390625,0.84375,0.40446388176745585
atom,0.9671875,0.9671875,0.4539303482587065
token,0.5130718954248366,0.7794117647058824,0.4578341555085741
token,0.5578125,0.9828125,0.4478344356731385
entity,0.22727272727272727,0.22727272727272727,0.09171075837742504
token,0.8140625,0.896875,0.43938814531548753
atom,1.0,1.0,0.40338600451467266
token,0.71875,0.9484375,0.444947209653092
entity,0.03125,0.03125,0.0
token,0.3333333333333333,0.5238095238095238,0.36274509803921573
entity,0.3125,0.3125,0.16177624352738118
entity,0.934375,0.934375,0.4850856780198858
atom,1.0,1.0,0.3157467532467533
token,0.45750452079566006,0.6401446654611211,0.4489947877885332
atom,1.0,1.0,0.46117114852978136
atom,1.0,1.0,0.4391866210566324
token,0.7727272727272727,0.7727272727272727,0.37370242214532867
atom,0.981042654028436,0.981042654028436,0.3863096523429065
token,0.3941368078175896,0.3941368078175896,0.21541081311196253
all,0.9593908629441624,0.9593908629441624,0.48378378378378384
token,0.7953125,0.7953125,0.3978260869565218
entity,0.9924433249370277,0.9924433249370277,0.48281072912731393
token,0.2006172839506173,0.4012345679012346,0.270391061452514
atom,1.0,1.0,0.46100439713029395
all,0.9828125,0.9828125,0.5061640164373772
token,0.4618320610687023,0.8587786259541985,0.4764453961456103
token,0.3515625,0.3515625,0.20051386361203294
entity,0.8421052631578947,0.8421052631578947,0.3846736045411542
atom,1.0,1.0,0.4769260106788711
token,0.717948717948718,0.9529914529914529,0.4739560912613
token,0.1986754966887417,0.3973509933774834,0.2087240114145944
entity,0.855072463768116,0.855072463768116,0.4115606936416185
entity,0.9734375,0.9734375,0.44998140572703604
entity,0.3703125,0.3703125,0.18560687432867884
token,0.6535796766743649,0.6535796766743649,0.3673944687045124
entity,0.9875,0.9875,0.4830605253140464
token,0.8393351800554016,0.8393351800554016,0.39187525646286414
entity,0.9113300492610837,0.9113300492610837,0.5009874917709018
atom,1.0,1.0,0.4414483821263482
token,0.80625,1.0,0.5079761675956179
token,0.6123188405797102,1.0,0.46036585365853655
entity,0.12343470483005367,0.12343470483005367,0.0
token,0.9234375,0.946875,0.4662094008472867
entity,0.9984375,0.9984375,0.4703433922996878
entity,0.94375,0.94375,0.4938757655293088
token,0.075,0.075,0.03276699029126218
token,0.7222222222222222,0.9401709401709402,0.48299612569952644
entity,0.8344827586206897,0.8344827586206897,0.4477742217049753
all,0.9017857142857143,0.9017857142857143,0.48388042203985937
atom,1.0,1.0,0.4211748316693754
all,1.0,1.0,0.4677044609665427
token,0.915625,0.9640625,0.47476038338658144
token,0.8989010989010989,0.8989010989010989,0.4261510128913444
token,0.9609375,0.9953125,0.4933128699846525
token,0.690625,0.7,0.2439551533162232
