mask_method,asym_masked_token_ratio,sym_masked_token_ratio,sym_masked_atom_ratio
entity,0.925,0.925,0.48054181896366377
atom,1.0,1.0,0.37734241908006816
token,0.896551724137931,0.9655172413793104,0.47689729470912134
entity,0.003125,0.003125,0.0
entity,0.8777120315581854,0.8777120315581854,0.45230049389134386
entity,0.9204152249134948,0.9204152249134948,0.4844333748443338
atom,1.0,1.0,0.4470922994842611
all,1.0,1.0,0.46925783213268557
atom,1.0,1.0,0.41225201656856336
all,1.0,1.0,0.49312123817712816
all,1.0,1.0,0.4428726877040261
atom,1.0,1.0,0.4648212226066898
all,1.0,1.0,0.48671904227459784
atom,1.0,1.0,0.44397206194959005
token,0.9120521172638436,0.988599348534202,0.4806282722513089
entity,0.1460101867572156,0.1460101867572156,0.0
token,0.5,1.0,0.4444444444444444
entity,0.4796875,0.4796875,0.2241560075487523
token,0.6453125,0.890625,0.4427192614351657
atom,1.0,1.0,0.4501414427157001
token,0.26875,0.359375,0.1849529780564263
atom,1.0,1.0,0.43189798558491965
token,0.5629496402877698,0.7482014388489209,0.35643030466433
entity,0.00625,0.00625,0.004000800160032014
atom,1.0,1.0,0.45508141493542953
token,0.725,0.7953125,0.38917262512768136
token,0.4651600753295669,0.4651600753295669,0.19580569227476996
token,0.8828125,0.8828125,0.43544690603514136
atom,1.0,1.0,0.4443869632695292
atom,1.0,1.0,0.4208906217935563
entity,0.04040404040404041,0.04040404040404041,0.0
entity,0.0296875,0.0296875,0.0
entity,0.9763406940063092,0.9763406940063092,0.4438867697249548
atom,0.9685863874345549,0.9685863874345549,0.45876749032450137
entity,0.471875,0.471875,0.17422385620915037
entity,0.06956521739130435,0.06956521739130435,0.0
atom,1.0,1.0,0.38133677752663864
atom,1.0,1.0,0.431773105910353
entity,0.030797101449275364,0.030797101449275364,0.03963133640552996
atom,0.9671875,0.9671875,0.44881244881244886
token,0.7557603686635944,0.7557603686635944,0.35105701473414475
all,0.9640625,0.9640625,0.4393447573035404
token,0.8546875,0.8546875,0.39010574018126887
token,0.5765625,0.7890625,0.3981264637002342
token,0.4906832298136646,0.7391304347826086,0.20775805391190005
entity,0.8130841121495327,0.8130841121495327,0.0
atom,1.0,1.0,0.45501506672406367
entity,0.953125,0.953125,0.4552932761087267
token,0.40032414910858993,0.5948136142625607,0.30967990744311613
entity,0.9465408805031447,0.9465408805031447,0.42725008893632155
atom,0.64,0.64,0.4185185185185185
token,0.321875,0.6125,0.3024169777952447
atom,1.0,1.0,0.41536433816607043
entity,0.4264705882352941,0.4264705882352941,0.0
token,0.4626391096979332,0.699523052464229,0.34083536090835365
entity,0.05,0.05,0.04914777428429584
token,0.5156794425087108,0.5156794425087108,0.26806989674344717
atom,0.9828125,0.9828125,0.46923800564440266
all,1.0,1.0,0.44982878489156375
atom,1.0,1.0,0.4327800829875519
token,0.7421875,0.7984375,0.3888003188521323
atom,1.0,1.0,0.46031746031746035
entity,0.803125,0.803125,0.4006217616580311
token,0.7419354838709677,1.0,0.4447368421052632
entity,0.434375,0.434375,0.22990126939351196
all,1.0,1.0,0.48776567244150737
token,0.90625,0.90625,0.4189075950331378
atom,1.0,1.0,0.43446555363653805
token,0.4953125,0.628125,0.2601563697685114
entity,0.9925233644859813,0.9925233644859813,0.47468958930276983
atom,0.6923076923076923,0.6923076923076923,0.4493136219640972
atom,1.0,1.0,0.44265167554939033
token,0.6196213425129088,0.6196213425129088,0.31474738279472003
token,0.990625,0.99375,0.48306273802365207
entity,0.5078125,0.5078125,0.2496310352097828
entity,0.19047619047619047,0.19047619047619047,0.36274509803921573
token,0.4126984126984127,0.4126984126984127,0.20613853172957275
entity,0.1226890756302521,0.1226890756302521,0.03149506703769289
entity,0.99375,0.99375,0.4847193924800889
atom,1.0,1.0,0.4666666666666667
entity,0.85,0.85,0.44913249211356465
all,1.0,1.0,0.48151158065826904
entity,0.6714060031595577,0.6714060031595577,0.3052357158374973
atom,1.0,1.0,0.44288608383980055
entity,0.30625,0.30625,0.1498464687819857
token,0.5619047619047619,1.0,0.34883720930232553
all,1.0,1.0,0.4926896551724138
token,0.40625,0.51875,0.1933382679496669
token,0.159375,0.2640625,0.12517385257301805
entity,0.22580645161290322,0.22580645161290322,0.4023668639053254
entity,0.9812206572769953,0.9812206572769953,0.4744525547445255
all,0.6923076923076923,0.6923076923076923,0.48152059134107705
token,0.5671875,1.0,0.4279329608938548
atom,1.0,1.0,0.4161114476075106
atom,1.0,1.0,0.4514586322333811
atom,1.0,1.0,0.45408163265306123
all,1.0,1.0,0.4757321318861356
token,0.7098901098901099,0.7098901098901099,0.35317672183662574
entity,0.9314285714285714,0.9314285714285714,0.46030871003307605
token,0.2361111111111111,0.34444444444444444,0.189703808180536
atom,1.0,1.0,0.45220665132817406
token,0.8807339449541285,0.9431192660550459,0.4504692387904067
entity,0.06929133858267716,0.06929133858267716,0.022160111798762205
atom,1.0,1.0,0.46218487394957986
entity,0.0515625,0.0515625,0.021509659430392403
atom,0.13170731707317074,0.13170731707317074,0.17629179331306988
all,1.0,1.0,0.48875802997858675
token,0.484375,1.0,0.4734677087618264
atom,1.0,1.0,0.4581404320987654
token,0.7380952380952381,0.9956709956709957,0.4915068493150685
token,0.86875,1.0,0.5020424042015172
token,0.7296587926509186,0.9973753280839895,0.5043988269794721
atom,0.64,0.64,0.4185185185185185
token,0.734375,1.0,0.40234375
token,0.1921875,0.4328125,0.2258371385083714
atom,1.0,1.0,0.37302284710017575
atom,1.0,1.0,0.39742690058479535
atom,1.0,1.0,0.41642350979574827
token,0.17391304347826086,0.43478260869565216,0.17831325301204815
atom,1.0,1.0,0.35012042916575437
token,0.3234375,0.3234375,0.1601066010660107
token,0.759493670886076,0.759493670886076,0.3466192170818505
all,1.0,1.0,0.46601941747572817
atom,1.0,1.0,0.3830010493179433
entity,0.040625,0.040625,0.0
token,0.9,1.0,0.4444444444444444
token,0.5289514866979655,0.865414710485133,0.4278836089595981
token,0.7290322580645161,0.7290322580645161,0.49050949050949055
token,0.6734375,0.6734375,0.33754617927279795
token,0.6390625,0.6828125,0.3274014155712841
entity,0.11320754716981132,0.11320754716981132,0.04376108811354229
token,0.7177033492822966,0.7177033492822966,0.3284671532846716
atom,0.9338582677165355,0.9338582677165355,0.4496878442893867
entity,0.4,0.4,0.19797904191616766
token,0.7359375,0.7359375,0.3600875592849325
token,0.6724137931034483,0.6724137931034483,0.3765230312035661
token,0.33518005540166207,0.33518005540166207,0.1725304465493911
token,0.240625,0.628125,0.2844556324732537
token,0.1375,0.228125,0.12980195657361016
atom,1.0,1.0,0.4034497265460665
all,0.971875,0.971875,0.4958292919495635
token,0.478125,0.478125,0.2554304560445809
token,0.8326693227091634,0.8326693227091634,0.43853073463268366
token,0.6179001721170396,0.8382099827882961,0.4723514211886305
entity,0.95625,0.95625,0.44180874722016306
all,0.2413793103448276,0.2413793103448276,0.40718562874251496
entity,0.012048192771084338,0.012048192771084338,0.015192135835567444
token,0.23344947735191637,0.32578397212543553,0.18939393939393945
token,0.4991596638655462,0.7327731092436974,0.3719593100398054
token,0.7953125,0.7953125,0.34365244536940687
all,1.0,1.0,0.4979407727005295
token,0.3788235294117647,0.3788235294117647,0.19956140350877194
entity,0.04067796610169491,0.04067796610169491,0.0
token,0.7171875,0.7171875,0.34787696422601133
token,0.390625,0.9875,0.4797136038186157
entity,0.8961038961038961,0.8961038961038961,0.4141452344931922
entity,0.9609375,0.9609375,0.44825018615040957
all,1.0,1.0,0.4402740325049195
atom,1.0,1.0,0.32093023255813957
token,0.55625,0.8,0.360188457008245
atom,1.0,1.0,0.41449814126394047
atom,1.0,1.0,0.4416483998246383
atom,1.0,1.0,0.42467652495378927
entity,0.334375,0.334375,0.14803293687099728
atom,1.0,1.0,0.36987607244995235
atom,0.9478908188585607,0.9478908188585607,0.463463751438435
token,0.8765625,0.9125,0.4414614452967299
entity,0.578125,0.578125,0.2954246935201401
token,0.9130434782608695,0.9565217391304348,0.4626506024096385
entity,0.9234375,0.9234375,0.45001952362358455
atom,0.9921875,0.9921875,0.46293406164650797
token,0.43478260869565216,0.43478260869565216,0.21818181818181814
token,0.8661417322834646,0.8677165354330708,0.4183275118142593
token,0.36875,0.36875,0.18311258278145692
atom,1.0,1.0,0.3969054826774302
entity,0.8502415458937198,0.8502415458937198,0.4115606936416185
entity,0.9047619047619048,0.9047619047619048,0.4416811258916522
atom,0.2903225806451613,0.2903225806451613,0.4023668639053254
token,0.8785714285714286,0.8785714285714286,0.45538720538720534
atom,1.0,1.0,0.4449083047562249
entity,0.525,0.525,0.4555665675586389
all,0.9453681710213777,0.9453681710213777,0.4846298619824341
all,1.0,1.0,0.4775168623532351
atom,1.0,1.0,0.45651348271933156
token,0.9063604240282686,0.9063604240282686,0.46005628924009523
all,1.0,1.0,0.48596410492406816
atom,1.0,1.0,0.44254713625044473
entity,0.3728813559322034,0.3728813559322034,0.0
atom,1.0,1.0,0.46528403967538323
token,0.7857142857142857,1.0,0.46489104116222757
token,0.5390625,0.621875,0.31321585903083704
entity,0.7877358490566038,0.7877358490566038,0.4146299034530747
token,0.41776315789473684,0.8355263157894737,0.4236252545824847
atom,1.0,1.0,0.43179487179487175
entity,0.7267857142857143,0.7267857142857143,0.48983099398453167
entity,0.9567307692307693,0.9567307692307693,0.5023570403771265
all,1.0,1.0,0.49232497192062896
token,0.18491921005385997,0.2459605026929982,0.0702490170380079
atom,1.0,1.0,0.4453666467014632
entity,0.05844155844155844,0.05844155844155844,0.0
atom,1.0,1.0,0.40234375
entity,0.9625,0.9625,0.47505241090146755
entity,0.050243111831442464,0.050243111831442464,0.03438760348121417
token,0.7659574468085106,0.7659574468085106,0.3505747126436781
all,1.0,1.0,0.5006906077348066
token,0.5314091680814941,0.5314091680814941,0.2576473003490043
token,0.8732394366197183,0.8732394366197183,0.4217568353694008
token,0.8046875,0.9765625,0.48078446909667194
all,1.0,1.0,0.46645299145299146
atom,0.9441747572815534,0.9441747572815534,0.44580152671755724
atom,1.0,1.0,0.3853148442827915
token,0.875,0.8773584905660378,0.40479006505026616
token,0.9296875,0.9453125,0.45741274415626
atom,0.971875,0.971875,0.45572755417956656
atom,1.0,1.0,0.4842454394693201
entity,0.0032626427406199023,0.0032626427406199023,0.0
all,1.0,1.0,0.45923109421208286
entity,0.0078125,0.0078125,0.006691449814126393
all,0.926829268292683,0.926829268292683,0.4848358953053594
entity,0.16393442622950818,0.16393442622950818,0.3735408560311284
atom,1.0,1.0,0.460431654676259
token,0.8203883495145631,0.8203883495145631,0.3712998712998713
atom,1.0,1.0,0.424015009380863
atom,0.8603351955307262,0.8603351955307262,0.4363636363636364
token,0.509375,0.509375,0.2619411539931219
token,0.37777777777777777,0.6666666666666666,0.17177914110429449
atom,1.0,1.0,0.43891585760517804
atom,1.0,1.0,0.38353362311429307
atom,1.0,1.0,0.34842967683204373
token,0.340625,0.6234375,0.2974389997983464
atom,1.0,1.0,0.425476603119584
all,1.0,1.0,0.4282115869017632
token,0.8465909090909091,1.0,0.46147032772364927
atom,1.0,1.0,0.408254599701641
token,0.44768856447688565,0.44768856447688565,0.0
token,0.7559523809523809,1.0,0.4659863945578231
token,0.8412162162162162,1.0,0.4813247011952191
token,0.7850746268656716,0.7850746268656716,0.4115026326447955
all,1.0,1.0,0.4729930624380575
entity,0.9990491283676703,0.9990491283676703,0.4854421634425582
entity,0.982089552238806,0.982089552238806,0.46848424212106055
token,0.6976744186046512,0.8697674418604651,0.45371348116860255
token,0.46774193548387094,0.7249575551782682,0.34785568413887
token,0.6308080808080808,0.6368686868686869,0.30654903830869495
token,0.4732824427480916,0.4732824427480916,0.23546344271732877
atom,1.0,1.0,0.20612830372947566
all,1.0,1.0,0.47244673034533435
atom,1.0,1.0,0.4167429094236048
atom,1.0,1.0,0.33397995473650177
all,1.0,1.0,0.4374441465594281
atom,1.0,1.0,0.3875502008032129
entity,0.8020111731843576,0.8020111731843576,0.34765257332178756
token,0.5873925501432665,1.0,0.4282115869017632
token,0.5873925501432665,1.0,0.4282115869017632
token,0.3922924901185771,0.3922924901185771,0.20061491160645661
token,0.3922924901185771,0.3922924901185771,0.20061491160645661
token,0.3922924901185771,0.3922924901185771,0.20061491160645661
token,0.5873925501432665,1.0,0.4282115869017632
token,0.5873925501432665,1.0,0.4282115869017632
entity,0.9990491283676703,0.9990491283676703,0.4854421634425582
token,0.8921348314606742,0.8921348314606742,0.4930217461863031
token,0.8921348314606742,0.8921348314606742,0.4930217461863031
token,0.8921348314606742,0.8921348314606742,0.4930217461863031
token,0.8921348314606742,0.8921348314606742,0.4930217461863031
token,0.8921348314606742,0.8921348314606742,0.4930217461863031
token,0.8921348314606742,0.8921348314606742,0.4930217461863031
token,0.5873925501432665,1.0,0.4282115869017632
token,0.5873925501432665,1.0,0.4282115869017632
token,0.5873925501432665,1.0,0.4282115869017632
token,0.5873925501432665,1.0,0.4282115869017632
token,0.5873925501432665,1.0,0.4282115869017632
token,0.5873925501432665,1.0,0.4282115869017632
entity,0.9990491283676703,0.9990491283676703,0.4854421634425582
token,0.9925,0.9925,0.487956204379562
token,0.9925,0.9925,0.487956204379562
token,0.9925,0.9925,0.487956204379562
token,0.6203125,0.8828125,0.4798735861610113
token,0.9925,0.9925,0.487956204379562
token,0.9925,0.9925,0.487956204379562
token,0.9925,0.9925,0.487956204379562
entity,0.8024691358024691,0.8024691358024691,0.4690522243713733
atom,1.0,1.0,0.46252676659528913
token,0.5920398009950248,0.5920398009950248,0.2991620843152658
token,0.8275862068965517,0.8275862068965517,0.4005449591280654
entity,0.03333333333333333,0.03333333333333333,0.0
atom,1.0,1.0,0.414760294410185
atom,0.8828125,0.8828125,0.41566866267465075
atom,1.0,1.0,0.41874999999999996
atom,1.0,1.0,0.44323790720631784
entity,0.15151515151515152,0.15151515151515152,0.11218765935747066
atom,0.9855072463768116,0.9855072463768116,0.4222648752399232
entity,0.878125,0.878125,0.48777802246201274
token,0.8585858585858586,0.8585858585858586,0.4432234432234432
entity,0.7860576923076923,0.7860576923076923,0.41232528589580686
token,0.3125,0.6328125,0.32649778850020106
entity,0.6986301369863014,0.6986301369863014,0.45813047711781885
entity,0.04728132387706856,0.04728132387706856,0.025008119519324468
atom,1.0,1.0,0.41496920890573186
atom,0.971875,0.971875,0.4554048499794492
atom,0.9821826280623608,0.9821826280623608,0.4288025889967637
atom,0.7341772151898734,0.7341772151898734,0.4528
entity,0.27884615384615385,0.27884615384615385,0.0
atom,1.0,1.0,0.4390595009596929
all,1.0,1.0,0.4771723122238586
atom,0.9665605095541401,0.9665605095541401,0.37427789601702643
atom,0.8491803278688524,0.8491803278688524,0.4
all,1.0,1.0,0.49717813051146387
all,0.9507829977628636,0.9507829977628636,0.4863254806390468
atom,1.0,1.0,0.3656406898057193
token,0.6368421052631579,0.6368421052631579,0.31421548545678
token,0.5320813771517997,0.7183098591549296,0.34132880492464446
atom,1.0,1.0,0.44910289271329185
token,0.7386569872958257,0.8493647912885662,0.44628099173553715
entity,0.005305039787798408,0.005305039787798408,0.0
atom,1.0,1.0,0.3853820598006644
entity,0.103125,0.103125,0.0943952802359882
token,0.6704361873990307,0.7802907915993538,0.4805325295151972
atom,1.0,1.0,0.3792235801581596
atom,1.0,1.0,0.4519092219020173
token,0.3828125,0.8546875,0.35545755237045207
all,1.0,1.0,0.4813608396670286
token,0.8237704918032787,0.8237704918032787,0.427120669056153
atom,1.0,1.0,0.4482758620689655
atom,0.9044289044289044,0.9044289044289044,0.46573107049608353
token,0.5466237942122186,0.6945337620578779,0.29845143125293294
token,0.6203125,0.8828125,0.4798735861610113
token,0.6203125,0.8828125,0.4798735861610113
token,0.9925,0.9925,0.487956204379562
token,0.8275862068965517,0.8275862068965517,0.4005449591280654
entity,0.03333333333333333,0.03333333333333333,0.0
atom,0.8828125,0.8828125,0.41566866267465075
entity,0.15151515151515152,0.15151515151515152,0.11218765935747066
atom,1.0,1.0,0.414760294410185
atom,1.0,1.0,0.41874999999999996
atom,1.0,1.0,0.44323790720631784
atom,0.9855072463768116,0.9855072463768116,0.4222648752399232
entity,0.878125,0.878125,0.48777802246201274
token,0.8585858585858586,0.8585858585858586,0.4432234432234432
entity,0.7860576923076923,0.7860576923076923,0.41232528589580686
entity,0.6986301369863014,0.6986301369863014,0.45813047711781885
token,0.3125,0.6328125,0.32649778850020106
atom,1.0,1.0,0.41496920890573186
atom,0.971875,0.971875,0.4554048499794492
entity,0.04728132387706856,0.04728132387706856,0.025008119519324468
atom,0.7341772151898734,0.7341772151898734,0.4528
atom,0.9665605095541401,0.9665605095541401,0.37427789601702643
entity,0.27884615384615385,0.27884615384615385,0.0
atom,0.9821826280623608,0.9821826280623608,0.4288025889967637
atom,1.0,1.0,0.4390595009596929
all,0.9507829977628636,0.9507829977628636,0.4863254806390468
token,0.6368421052631579,0.6368421052631579,0.31421548545678
all,1.0,1.0,0.4771723122238586
atom,0.8491803278688524,0.8491803278688524,0.4
all,1.0,1.0,0.49717813051146387
atom,1.0,1.0,0.3656406898057193
token,0.7386569872958257,0.8493647912885662,0.44628099173553715
atom,1.0,1.0,0.44910289271329185
entity,0.005305039787798408,0.005305039787798408,0.0
atom,1.0,1.0,0.3853820598006644
token,0.5320813771517997,0.7183098591549296,0.34132880492464446
entity,0.103125,0.103125,0.0943952802359882
token,0.8275862068965517,0.8275862068965517,0.4005449591280654
entity,0.03333333333333333,0.03333333333333333,0.0
atom,1.0,1.0,0.414760294410185
atom,1.0,1.0,0.41874999999999996
atom,0.8828125,0.8828125,0.41566866267465075
entity,0.15151515151515152,0.15151515151515152,0.11218765935747066
atom,1.0,1.0,0.44323790720631784
entity,0.878125,0.878125,0.48777802246201274
atom,0.9855072463768116,0.9855072463768116,0.4222648752399232
entity,0.7860576923076923,0.7860576923076923,0.41232528589580686
token,0.8585858585858586,0.8585858585858586,0.4432234432234432
entity,0.6986301369863014,0.6986301369863014,0.45813047711781885
token,0.3125,0.6328125,0.32649778850020106
atom,1.0,1.0,0.41496920890573186
entity,0.04728132387706856,0.04728132387706856,0.025008119519324468
atom,0.971875,0.971875,0.4554048499794492
atom,0.7341772151898734,0.7341772151898734,0.4528
entity,0.27884615384615385,0.27884615384615385,0.0
atom,0.9665605095541401,0.9665605095541401,0.37427789601702643
all,1.0,1.0,0.49717813051146387
atom,0.9821826280623608,0.9821826280623608,0.4288025889967637
all,0.9507829977628636,0.9507829977628636,0.4863254806390468
all,1.0,1.0,0.4771723122238586
atom,0.8491803278688524,0.8491803278688524,0.4
atom,1.0,1.0,0.3656406898057193
atom,1.0,1.0,0.4390595009596929
entity,0.005305039787798408,0.005305039787798408,0.0
token,0.5320813771517997,0.7183098591549296,0.34132880492464446
token,0.7386569872958257,0.8493647912885662,0.44628099173553715
atom,1.0,1.0,0.3853820598006644
token,0.6368421052631579,0.6368421052631579,0.31421548545678
atom,1.0,1.0,0.44910289271329185
entity,0.103125,0.103125,0.0943952802359882
token,0.6704361873990307,0.7802907915993538,0.4805325295151972
atom,1.0,1.0,0.3792235801581596
atom,1.0,1.0,0.4519092219020173
token,0.3828125,0.8546875,0.35545755237045207
all,1.0,1.0,0.4813608396670286
token,0.8237704918032787,0.8237704918032787,0.427120669056153
atom,1.0,1.0,0.4482758620689655
token,0.8275862068965517,0.8275862068965517,0.4005449591280654
entity,0.03333333333333333,0.03333333333333333,0.0
atom,1.0,1.0,0.41874999999999996
entity,0.15151515151515152,0.15151515151515152,0.11218765935747066
atom,1.0,1.0,0.414760294410185
atom,0.8828125,0.8828125,0.41566866267465075
entity,0.878125,0.878125,0.48777802246201274
atom,1.0,1.0,0.44323790720631784
atom,0.9855072463768116,0.9855072463768116,0.4222648752399232
token,0.8585858585858586,0.8585858585858586,0.4432234432234432
entity,0.7860576923076923,0.7860576923076923,0.41232528589580686
token,0.3125,0.6328125,0.32649778850020106
entity,0.6986301369863014,0.6986301369863014,0.45813047711781885
atom,1.0,1.0,0.41496920890573186
entity,0.04728132387706856,0.04728132387706856,0.025008119519324468
atom,0.971875,0.971875,0.4554048499794492
entity,0.27884615384615385,0.27884615384615385,0.0
atom,0.9821826280623608,0.9821826280623608,0.4288025889967637
atom,0.7341772151898734,0.7341772151898734,0.4528
all,0.9507829977628636,0.9507829977628636,0.4863254806390468
all,1.0,1.0,0.49717813051146387
atom,0.9665605095541401,0.9665605095541401,0.37427789601702643
all,1.0,1.0,0.4771723122238586
token,0.7386569872958257,0.8493647912885662,0.44628099173553715
atom,0.8491803278688524,0.8491803278688524,0.4
token,0.5320813771517997,0.7183098591549296,0.34132880492464446
atom,1.0,1.0,0.4390595009596929
atom,1.0,1.0,0.3656406898057193
atom,1.0,1.0,0.44910289271329185
token,0.6368421052631579,0.6368421052631579,0.31421548545678
atom,1.0,1.0,0.3853820598006644
entity,0.005305039787798408,0.005305039787798408,0.0
entity,0.103125,0.103125,0.0943952802359882
token,0.6704361873990307,0.7802907915993538,0.4805325295151972
atom,0.8828125,0.8828125,0.41566866267465075
token,0.8275862068965517,0.8275862068965517,0.4005449591280654
entity,0.7860576923076923,0.7860576923076923,0.41232528589580686
entity,0.15151515151515152,0.15151515151515152,0.11218765935747066
entity,0.6986301369863014,0.6986301369863014,0.45813047711781885
entity,0.878125,0.878125,0.48777802246201274
entity,0.04728132387706856,0.04728132387706856,0.025008119519324468
atom,1.0,1.0,0.414760294410185
atom,0.9855072463768116,0.9855072463768116,0.4222648752399232
atom,0.9821826280623608,0.9821826280623608,0.4288025889967637
atom,1.0,1.0,0.44323790720631784
atom,0.7341772151898734,0.7341772151898734,0.4528
entity,0.03333333333333333,0.03333333333333333,0.0
atom,1.0,1.0,0.4390595009596929
all,1.0,1.0,0.49717813051146387
atom,1.0,1.0,0.41496920890573186
token,0.6368421052631579,0.6368421052631579,0.31421548545678
atom,1.0,1.0,0.41874999999999996
all,1.0,1.0,0.4771723122238586
token,0.8585858585858586,0.8585858585858586,0.4432234432234432
all,0.9507829977628636,0.9507829977628636,0.4863254806390468
atom,0.9665605095541401,0.9665605095541401,0.37427789601702643
token,0.3125,0.6328125,0.32649778850020106
entity,0.27884615384615385,0.27884615384615385,0.0
token,0.5320813771517997,0.7183098591549296,0.34132880492464446
atom,0.971875,0.971875,0.4554048499794492
atom,1.0,1.0,0.3656406898057193
entity,0.005305039787798408,0.005305039787798408,0.0
atom,1.0,1.0,0.44910289271329185
atom,0.8491803278688524,0.8491803278688524,0.4
entity,0.103125,0.103125,0.0943952802359882
token,0.7386569872958257,0.8493647912885662,0.44628099173553715
atom,1.0,1.0,0.3853820598006644
atom,0.8828125,0.8828125,0.41566866267465075
token,0.8275862068965517,0.8275862068965517,0.4005449591280654
entity,0.7860576923076923,0.7860576923076923,0.41232528589580686
entity,0.6986301369863014,0.6986301369863014,0.45813047711781885
entity,0.15151515151515152,0.15151515151515152,0.11218765935747066
entity,0.04728132387706856,0.04728132387706856,0.025008119519324468
entity,0.878125,0.878125,0.48777802246201274
atom,1.0,1.0,0.414760294410185
atom,0.9855072463768116,0.9855072463768116,0.4222648752399232
entity,0.03333333333333333,0.03333333333333333,0.0
atom,0.9821826280623608,0.9821826280623608,0.4288025889967637
atom,1.0,1.0,0.44323790720631784
atom,1.0,1.0,0.4390595009596929
atom,0.7341772151898734,0.7341772151898734,0.4528
all,1.0,1.0,0.49717813051146387
all,1.0,1.0,0.4771723122238586
token,0.6368421052631579,0.6368421052631579,0.31421548545678
atom,1.0,1.0,0.41496920890573186
atom,1.0,1.0,0.41874999999999996
token,0.8585858585858586,0.8585858585858586,0.4432234432234432
atom,0.9665605095541401,0.9665605095541401,0.37427789601702643
all,0.9507829977628636,0.9507829977628636,0.4863254806390468
token,0.3125,0.6328125,0.32649778850020106
entity,0.27884615384615385,0.27884615384615385,0.0
token,0.5320813771517997,0.7183098591549296,0.34132880492464446
atom,1.0,1.0,0.3656406898057193
atom,0.971875,0.971875,0.4554048499794492
atom,1.0,1.0,0.44910289271329185
entity,0.005305039787798408,0.005305039787798408,0.0
atom,0.8491803278688524,0.8491803278688524,0.4
entity,0.103125,0.103125,0.0943952802359882
token,0.7386569872958257,0.8493647912885662,0.44628099173553715
atom,1.0,1.0,0.3853820598006644
token,0.8275862068965517,0.8275862068965517,0.4005449591280654
entity,0.03333333333333333,0.03333333333333333,0.0
atom,1.0,1.0,0.414760294410185
atom,0.8828125,0.8828125,0.41566866267465075
atom,1.0,1.0,0.41874999999999996
entity,0.15151515151515152,0.15151515151515152,0.11218765935747066
atom,1.0,1.0,0.44323790720631784
atom,0.9855072463768116,0.9855072463768116,0.4222648752399232
entity,0.878125,0.878125,0.48777802246201274
token,0.8585858585858586,0.8585858585858586,0.4432234432234432
entity,0.7860576923076923,0.7860576923076923,0.41232528589580686
entity,0.6986301369863014,0.6986301369863014,0.45813047711781885
token,0.3125,0.6328125,0.32649778850020106
entity,0.04728132387706856,0.04728132387706856,0.025008119519324468
atom,0.971875,0.971875,0.4554048499794492
atom,1.0,1.0,0.41496920890573186
atom,0.7341772151898734,0.7341772151898734,0.4528
atom,0.9665605095541401,0.9665605095541401,0.37427789601702643
entity,0.27884615384615385,0.27884615384615385,0.0
atom,0.9821826280623608,0.9821826280623608,0.4288025889967637
all,0.9507829977628636,0.9507829977628636,0.4863254806390468
atom,0.8491803278688524,0.8491803278688524,0.4
all,1.0,1.0,0.4771723122238586
token,0.7386569872958257,0.8493647912885662,0.44628099173553715
atom,1.0,1.0,0.4390595009596929
all,1.0,1.0,0.49717813051146387
atom,1.0,1.0,0.3853820598006644
token,0.5320813771517997,0.7183098591549296,0.34132880492464446
token,0.6368421052631579,0.6368421052631579,0.31421548545678
atom,1.0,1.0,0.44910289271329185
entity,0.005305039787798408,0.005305039787798408,0.0
atom,1.0,1.0,0.3656406898057193
entity,0.103125,0.103125,0.0943952802359882
token,0.6704361873990307,0.7802907915993538,0.4805325295151972
atom,1.0,1.0,0.3792235801581596
atom,1.0,1.0,0.4519092219020173
token,0.3828125,0.8546875,0.35545755237045207
all,1.0,1.0,0.4813608396670286
token,0.8237704918032787,0.8237704918032787,0.427120669056153
atom,1.0,1.0,0.4482758620689655
